candidate,capital_permission,evaluation_status,family,global_795_status,global_lockbox_lb_25bps,global_lockbox_lb_gross,global_registered_trials,global_validation_lb_25bps,global_validation_lb_gross,historical_support,is_placebo,is_placebo_or_interaction,ledger_id,live_decision_weight,lockbox_lb,lockbox_lb_25bps,lockbox_lb_gross,name,proof_ceiling,protocol_sha256,registered_trial_count_family,study,validation_lb,validation_lb_25bps,validation_lb_gross
gold_mom_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_6:future_6m_drawdown_loss,0.0,-0.5211219583589302,,,gold_mom_6:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.48128022584345237,,
gold_mom_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_6:future_6m_realized_vol,0.0,-0.3570516833986189,,,gold_mom_6:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.7194670549813916,,
gold_mom_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_12:future_6m_return,0.0,-0.6182869069233669,,,gold_mom_12:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.42377231694473233,,
gold_mom_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_12:future_12m_return,0.0,-0.7611044724482567,,,gold_mom_12:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.402753110752292,,
gold_mom_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_12:future_6m_drawdown_loss,0.0,-0.44457173590379817,,,gold_mom_12:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5329982442319066,,
gold_mom_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_12:future_6m_realized_vol,0.0,-0.3523574554563996,,,gold_mom_12:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.9041272557611165,,
gold_mom_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_24:future_6m_return,0.0,-0.6680510822131303,,,gold_mom_24:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.48120371890457103,,
gold_mom_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_24:future_12m_return,0.0,-0.6909149045955277,,,gold_mom_24:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.4713172695521111,,
gold_mom_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_24:future_6m_drawdown_loss,0.0,-0.4796552084772104,,,gold_mom_24:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5504419424974765,,
gold_mom_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_24:future_6m_realized_vol,0.0,-0.35141396739734143,,,gold_mom_24:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.9190456707898131,,
gold_mom_36,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_36:future_6m_return,0.0,-0.5468256415430668,,,gold_mom_36:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.4557773879656283,,
gold_mom_36,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_36:future_12m_return,0.0,-0.6710944136443976,,,gold_mom_36:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5514291981837183,,
gold_mom_36,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_36:future_6m_drawdown_loss,0.0,-0.42683234458766506,,,gold_mom_36:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5415604601558767,,
gold_mom_36,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_mom_36:future_6m_realized_vol,0.0,-0.26844298503989167,,,gold_mom_36:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.9583845944320998,,
gold_vol_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_6:future_6m_return,0.0,-0.6131121304919155,,,gold_vol_6:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5049804402639083,,
gold_vol_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_6:future_12m_return,0.0,-0.6973060990835486,,,gold_vol_6:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.3530278263138156,,
gold_vol_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_6:future_6m_drawdown_loss,0.0,-0.6375083358398148,,,gold_vol_6:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.507688973690063,,
gold_vol_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_6:future_6m_realized_vol,0.0,-0.6069624037790555,,,gold_vol_6:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.7072438400378533,,
gold_vol_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_12:future_6m_return,0.0,-0.8296541309072465,,,gold_vol_12:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.315876029585777,,
gold_vol_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_12:future_12m_return,0.0,-0.8439928360491884,,,gold_vol_12:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.14645832218891858,,
gold_vol_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_12:future_6m_drawdown_loss,0.0,-0.8426499169080682,,,gold_vol_12:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.4247960157359544,,
gold_vol_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_12:future_6m_realized_vol,0.0,-0.8096495555940446,,,gold_vol_12:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.7133759151571264,,
gold_vol_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_24:future_6m_return,0.0,-0.7230644493442148,,,gold_vol_24:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.13163024593010536,,
gold_vol_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_24:future_12m_return,0.0,-0.7936198001123757,,,gold_vol_24:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,0.24807995993532728,,
gold_vol_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_24:future_6m_drawdown_loss,0.0,-0.7419015768276916,,,gold_vol_24:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.31472172592796965,,
gold_vol_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gold_vol_24:future_6m_realized_vol,0.0,-0.8305239864304741,,,gold_vol_24:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.6402820676687468,,
oil_mom_1,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_1:future_6m_return,0.0,-0.37277423391746384,,,oil_mom_1:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.051871713969910804,,
oil_mom_1,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_1:future_12m_return,0.0,-0.27077133571557016,,,oil_mom_1:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.15946208455846544,,
oil_mom_1,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_1:future_6m_drawdown_loss,0.0,-0.4381340672208859,,,oil_mom_1:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.09612897927549646,,
oil_mom_1,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_1:future_6m_realized_vol,0.0,-0.19583605681410282,,,oil_mom_1:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.2250325409412091,,
oil_mom_3,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_3:future_6m_return,0.0,-0.44288032609131184,,,oil_mom_3:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5443189814120433,,
oil_mom_3,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_3:future_12m_return,0.0,-0.5727746140757297,,,oil_mom_3:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.6599381051566717,,
oil_mom_3,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_3:future_6m_drawdown_loss,0.0,-0.24565378976799082,,,oil_mom_3:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5353781774530239,,
oil_mom_3,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_3:future_6m_realized_vol,0.0,-0.42817457078730387,,,oil_mom_3:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.4916595737215672,,
oil_mom_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_6:future_6m_return,0.0,-0.6900385139355041,,,oil_mom_6:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.6104186881700517,,
oil_mom_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_6:future_12m_return,0.0,-0.8907053296702732,,,oil_mom_6:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.800564588911693,,
oil_mom_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_6:future_6m_drawdown_loss,0.0,-0.46552824498058804,,,oil_mom_6:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5954771759098894,,
oil_mom_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_6:future_6m_realized_vol,0.0,-0.46983498332868856,,,oil_mom_6:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.6078518140829555,,
oil_mom_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_12:future_6m_return,0.0,-1.010968985934919,,,oil_mom_12:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.6532887896277789,,
oil_mom_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_12:future_12m_return,0.0,-0.2714768702480811,,,oil_mom_12:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.618293549299802,,
oil_mom_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_12:future_6m_drawdown_loss,0.0,-0.2697167154885581,,,oil_mom_12:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.3623973557346294,,
oil_mom_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_12:future_6m_realized_vol,0.0,-0.28593611323426427,,,oil_mom_12:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.7405628686274575,,
oil_mom_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_24:future_6m_return,0.0,-0.9553218203417755,,,oil_mom_24:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.9244916582936763,,
oil_mom_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_24:future_12m_return,0.0,-1.1158665450837946,,,oil_mom_24:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.9775598067125856,,
oil_mom_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_24:future_6m_drawdown_loss,0.0,-0.2045466051750657,,,oil_mom_24:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.500934132881925,,
oil_mom_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_24:future_6m_realized_vol,0.0,-0.11566686203824961,,,oil_mom_24:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.971533482265093,,
oil_mom_36,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_36:future_6m_return,0.0,-0.9018410863143597,,,oil_mom_36:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.869091335813278,,
oil_mom_36,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_36:future_12m_return,0.0,-0.9266246790547044,,,oil_mom_36:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-1.0156390312607848,,
oil_mom_36,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_36:future_6m_drawdown_loss,0.0,-0.8092445735802376,,,oil_mom_36:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.8753272213753565,,
oil_mom_36,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_mom_36:future_6m_realized_vol,0.0,-0.10285344234028754,,,oil_mom_36:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.893193162195007,,
oil_vol_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_6:future_6m_return,0.0,-0.4850888994659255,,,oil_vol_6:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.8019809452635662,,
oil_vol_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_6:future_12m_return,0.0,-0.4183069431196995,,,oil_vol_6:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.7894863961896426,,
oil_vol_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_6:future_6m_drawdown_loss,0.0,-0.5002814066493034,,,oil_vol_6:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5047948918148242,,
oil_vol_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_6:future_6m_realized_vol,0.0,-0.38216976374428563,,,oil_vol_6:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5210299289043255,,
oil_vol_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_12:future_6m_return,0.0,-0.42597365103080265,,,oil_vol_12:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.8602733144549359,,
oil_vol_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_12:future_12m_return,0.0,-0.28039702178984305,,,oil_vol_12:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.9624608091551572,,
oil_vol_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_12:future_6m_drawdown_loss,0.0,-0.5285052564411807,,,oil_vol_12:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.8272252891153393,,
oil_vol_12,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_12:future_6m_realized_vol,0.0,-0.39389013268959255,,,oil_vol_12:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5836498330230431,,
oil_vol_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_24:future_6m_return,0.0,-0.3954089278929399,,,oil_vol_24:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.9970844347972082,,
oil_vol_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_24:future_12m_return,0.0,-0.980600041764896,,,oil_vol_24:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,0.2157364484193896,,
oil_vol_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_24:future_6m_drawdown_loss,0.0,-0.6458763659456823,,,oil_vol_24:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.15864772480672235,,
oil_vol_24,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,oil_vol_24:future_6m_realized_vol,0.0,-0.5824890256130546,,,oil_vol_24:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.49960822397279814,,
gas_mom_1,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gas_mom_1:future_6m_return,0.0,-0.3213340363929794,,,gas_mom_1:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.22865221308912215,,
gas_mom_1,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gas_mom_1:future_12m_return,0.0,-0.3391587895705143,,,gas_mom_1:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.33177636505757674,,
gas_mom_1,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gas_mom_1:future_6m_drawdown_loss,0.0,-0.2862543565706376,,,gas_mom_1:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.27174257243680894,,
gas_mom_1,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gas_mom_1:future_6m_realized_vol,0.0,-0.31163946577644824,,,gas_mom_1:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.26938449371030276,,
gas_mom_3,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gas_mom_3:future_6m_return,0.0,-0.46679096604179715,,,gas_mom_3:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.4769031277480218,,
gas_mom_3,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gas_mom_3:future_12m_return,0.0,-0.5052969875296751,,,gas_mom_3:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.6138810828604587,,
gas_mom_3,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gas_mom_3:future_6m_drawdown_loss,0.0,-0.37981746786340503,,,gas_mom_3:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.2677312884301331,,
gas_mom_3,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gas_mom_3:future_6m_realized_vol,0.0,-0.45045628595947546,,,gas_mom_3:future_6m_realized_vol,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.4834719881205402,,
gas_mom_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gas_mom_6:future_6m_return,0.0,-0.6993910521501245,,,gas_mom_6:future_6m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.5966579307363,,
gas_mom_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gas_mom_6:future_12m_return,0.0,-0.7061893579415751,,,gas_mom_6:future_12m_return,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.7973468589007615,,
gas_mom_6,BLOCKED,REJECTED,cross_asset,,,,,,,,,False,gas_mom_6:future_6m_drawdown_loss,0.0,-0.3402402989673501,,,gas_mom_6:future_6m_drawdown_loss,Revised/reused monthly macro history diagnostic; not vintage point-in-time proof.,2e2b31c44a2c1c2cac317f88b61f01540316d53c776f50cc96675f68df7cf528,344,V58_MACRO_SWEEP,-0.3429613748585951,,
